Access to Small Arms,Armed Services Personnel Rate,Deaths from External Conflict,Deaths from Internal Conflict,External Conflicts Fought,External Peace,GU_A3,Homicide Rate,Incarceration Rate,Intensity of Internal Conflict,Internal Conflicts Fought,Internal Peace,Militarisation,Military Expenditure (%GDP),Neighbouring Countries Relations,Nuclear and Heavy Weapons,Ongoing Conflict,Overall Score,Perceptions of Criminality,Police Rate,Political Instability,Political Terror Scale,Rank,Refugees and IDPs,SUBREGION,Safety & Security,Score,Terrorism Impact,UN Peacekeeping Funding,Violent Crime,Violent Demonstrations,Weapons Exports,Weapons Imports,Year
2.0,1.436,1.0,1.0,1.646,1.435,ESP,1.35,2.115,1.0,1.0,1.633,1.849,1.511,1.0,1.645,1.0590000000000002,1.554,3.0,2.8680000000000003,1.75,1.0,24.0,1.0,Southern Europe,1.78,1.554,1.827,1.0,2.0,1.5,3.333,1.3019999999999998,2015
2.0,1.4,1.0,1.0,1.646,1.516,ESP,1.33,2.052,1.0,1.0,1.6280000000000001,1.9780000000000002,1.42,1.0,1.645,1.0590000000000002,1.5830000000000002,3.0,2.841,1.75,1.5,24.0,1.0,Southern Europe,1.774,1.5830000000000002,1.666,1.4769999999999999,2.0,1.0,3.86,1.26,2016
2.0,1.403,1.0,1.0,1.517,1.4409999999999998,ESP,1.33,2.021,1.0,1.0,1.625,1.868,1.4680000000000002,1.0,1.6669999999999998,1.047,1.551,3.0,2.841,1.75,1.5,20.0,1.0,Southern Europe,1.7719999999999998,1.551,1.6740000000000002,1.286,2.0,1.0,3.3289999999999997,1.23,2017
2.0,1.396,1.0,1.0,1.3880000000000001,1.446,ESP,1.33,2.013,2.0,1.0,1.8319999999999999,1.8880000000000001,1.444,1.0,1.6669999999999998,1.237,1.6780000000000002,3.0,2.841,1.625,2.0,30.0,1.0,Southern Europe,1.9180000000000001,1.6780000000000002,2.66,1.288,2.0,1.5,3.491,1.18,2018
4.0,2.151,1.0,1.0,1.0,1.764,LKA,3.5980000000000003,1.902,4.5,2.242,2.96,2.301,2.5,2.0,1.087,2.0340000000000003,2.4819999999999998,4.0,2.6510000000000002,2.125,5.0,142.0,1.989,Southern Asia,2.971,2.4819999999999998,3.7560000000000002,4.547,2.0,3.0,1.0,1.232,2008
4.0,2.144,1.0,1.0,1.0,1.7690000000000001,LKA,4.004,1.9569999999999999,4.5,2.6,3.009,2.295,2.434,2.0,1.087,2.0709999999999997,2.513,4.0,2.6510000000000002,2.0,5.0,141.0,2.061,Southern Asia,3.02,2.513,3.7969999999999997,4.547,2.0,3.0,1.0,1.256,2009
4.0,2.2119999999999997,1.0,5.0,1.0,1.788,LKA,2.8680000000000003,2.021,5.0,2.8110000000000004,3.375,2.364,2.983,2.0,1.087,2.998,2.74,4.0,2.6510000000000002,1.75,5.0,147.0,1.883,Southern Asia,2.8360000000000003,2.74,3.696,4.547,2.0,3.0,1.0,1.22,2010
4.0,2.205,1.0,5.0,1.0,1.777,LKA,2.445,2.21,3.0,3.0210000000000004,3.0980000000000003,2.342,2.6919999999999997,2.0,1.089,2.617,2.57,3.0,2.6510000000000002,2.0,5.0,142.0,1.88,Southern Asia,2.728,2.57,3.4360000000000004,4.698,2.0,3.0,1.0,1.182,2011
4.0,2.198,1.0,1.0,1.0,1.821,LKA,2.4,2.021,3.0,2.7260000000000004,2.5980000000000003,2.165,2.362,3.0,1.089,1.983,2.287,3.0,2.6510000000000002,2.125,4.5,114.0,1.6640000000000001,Southern Asia,2.617,2.287,3.105,3.5810000000000004,2.0,3.0,1.0,1.128,2012
4.0,2.1919999999999997,1.0,1.0,1.0,1.7469999999999999,LKA,2.3280000000000003,1.791,3.0,2.074,2.5380000000000003,2.04,2.171,3.0,1.089,1.916,2.221,3.0,2.6510000000000002,2.25,4.5,110.0,1.643,Southern Asia,2.583,2.221,2.806,2.781,2.0,3.0,1.0,1.0659999999999998,2013
4.0,2.187,1.0,1.0,1.0,1.666,LKA,2.228,1.831,3.0,1.716,2.509,1.976,2.314,3.0,1.09,1.879,2.1719999999999997,3.0,2.6510000000000002,2.5,4.0,101.0,1.3259999999999998,Southern Asia,2.5340000000000003,2.1719999999999997,2.498,2.1319999999999997,2.0,3.5,1.0,1.031,2014
4.0,2.182,1.0,1.0,1.0,1.744,LKA,2.228,1.831,3.0,1.358,2.54,2.129,2.214,3.0,1.09,1.8419999999999999,2.222,3.0,2.6510000000000002,2.75,4.0,108.0,1.232,Southern Asia,2.594,2.222,2.459,3.529,2.0,4.0,1.0,1.035,2015
4.0,2.177,1.0,1.0,1.0,1.609,LKA,2.228,1.7280000000000002,3.0,1.0,2.427,2.182,2.113,2.0,1.09,1.604,2.1,3.0,2.6510000000000002,2.125,4.0,95.0,1.2930000000000001,Southern Asia,2.47,2.1,2.378,4.095,2.0,3.5,1.0,1.031,2016
4.0,2.478,1.0,1.0,1.0,1.541,LKA,2.228,1.696,3.0,1.0,2.278,2.083,2.137,2.0,1.091,1.604,1.983,3.0,2.6510000000000002,1.875,3.0,72.0,1.23,Southern Asia,2.255,1.983,2.149,2.9339999999999997,2.0,3.0,1.0,1.0170000000000001,2017
4.0,2.763,1.0,1.0,1.0,1.4709999999999999,LKA,2.228,1.617,3.0,1.0,2.276,1.964,1.975,2.0,1.091,1.604,1.954,3.0,2.6510000000000002,2.0,3.0,67.0,1.254,Southern Asia,2.254,1.954,1.95,1.771,2.0,3.0,1.0,1.047,2018
5.0,1.5030000000000001,1.0,3.319,1.0,2.312,SDN,3.375,1.285,5.0,5.0,3.719,2.325,1.787,5.0,1.298,3.489,3.157,4.0,4.5,3.5,5.0,158.0,2.81,Northern Africa,3.4139999999999997,3.157,3.4960000000000004,4.2,3.0,3.0,1.0,1.325,2008
5.0,1.492,1.0,3.326,1.0,2.299,SDN,3.375,1.285,5.0,5.0,3.728,2.343,1.989,5.0,1.298,3.491,3.156,4.0,4.5,3.625,5.0,157.0,2.62,Northern Africa,3.405,3.156,3.466,4.2,3.0,3.0,1.0,1.285,2009
5.0,1.482,1.0,3.293,1.0,2.459,SDN,3.2,1.285,5.0,5.0,3.742,2.332,2.003,4.0,1.298,3.283,3.2289999999999996,4.0,4.5,3.75,5.0,159.0,5.0,Northern Africa,3.716,3.2289999999999996,3.34,4.2,3.0,3.5,1.0,1.1909999999999998,2010
5.0,1.4709999999999999,1.0,4.192,1.0,2.49,SDN,3.2,1.3559999999999999,5.0,5.0,3.8489999999999998,2.385,1.607,4.0,1.3459999999999999,3.464,3.305,4.0,4.5,3.5,5.0,160.0,5.0,Northern Africa,3.7319999999999998,3.305,3.258,4.966,3.0,4.0,1.0,1.208,2011
5.0,1.46,1.0,4.343999999999999,1.0,2.427,SDN,3.113,1.3559999999999999,5.0,5.0,3.8960000000000004,2.411,1.788,4.0,1.3459999999999999,3.4939999999999998,3.3080000000000003,4.0,4.5,3.875,5.0,160.0,4.467,Northern Africa,3.71,3.3080000000000003,3.37,4.98,3.0,4.0,1.0,1.248,2012
5.0,2.0069999999999997,1.0,2.741,1.0,2.49,SDN,3.113,1.443,4.0,5.0,3.655,2.392,1.86,4.0,1.3459999999999999,2.97,3.1889999999999996,4.0,4.5,4.25,5.0,158.0,5.0,Northern Africa,3.8169999999999997,3.1889999999999996,3.2439999999999998,4.18,3.0,4.0,1.0,1.268,2013
5.0,1.983,1.0,3.673,1.0,2.455,SDN,3.113,1.443,4.0,5.0,3.7939999999999996,2.491,2.434,4.0,1.3619999999999999,3.158,3.258,4.0,4.5,4.25,5.0,158.0,4.327,Northern Africa,3.7960000000000003,3.258,3.2310000000000003,4.441,3.5,4.0,1.008,1.263,2014
5.0,1.96,1.0,4.098,1.0,2.458,SDN,3.113,1.396,4.0,5.0,3.862,2.457,2.056,4.0,1.3619999999999999,3.2439999999999998,3.3,4.0,4.5,3.875,5.0,156.0,4.49,Northern Africa,3.8480000000000003,3.3,3.62,4.5680000000000005,4.0,4.0,1.008,1.246,2015
5.0,1.9369999999999998,1.0,4.039,1.0,2.4459999999999997,SDN,3.113,1.396,4.0,5.0,3.76,2.452,2.056,4.0,1.3619999999999999,3.2319999999999998,3.234,4.0,4.5,3.5,5.0,155.0,4.408,Northern Africa,3.7060000000000004,3.234,3.62,4.58,4.0,3.0,1.008,1.216,2016
5.0,1.915,1.0,4.261,1.0,2.33,SDN,3.113,1.396,4.0,5.0,3.779,2.244,2.056,4.0,1.364,3.2760000000000002,3.199,4.0,4.5,3.5,5.0,155.0,4.456,Northern Africa,3.708,3.199,3.552,2.862,4.0,3.0,1.008,1.1840000000000002,2017
5.0,1.381,1.0,4.261,1.0,2.318,SDN,3.113,1.396,4.0,5.0,3.713,2.275,2.056,4.0,1.364,3.2760000000000002,3.155,4.0,4.5,3.25,5.0,153.0,4.235,Northern Africa,3.591,3.155,3.515,3.675,3.5,3.0,1.008,1.165,2018
3.0,1.379,1.0,1.0,1.0,1.3840000000000001,MKD,4.498,2.733,1.0,1.0,2.436,1.9909999999999999,3.198,1.0,1.0,1.0,2.015,4.0,2.3409999999999997,3.0,3.0,78.0,1.001,Southern Europe,2.832,2.015,1.042,3.8480000000000003,3.0,3.0,1.0,1.0,2008
3.0,1.379,1.0,1.0,1.0,1.3840000000000001,MKD,4.881,2.733,1.0,1.0,2.475,1.9909999999999999,3.198,1.0,1.0,1.0,2.0380000000000003,4.0,2.3409999999999997,3.0,3.0,82.0,1.001,Southern Europe,2.887,2.0380000000000003,1.198,3.8480000000000003,3.0,3.0,1.0,1.0,2009
3.0,1.379,1.0,1.0,1.0,1.3840000000000001,MKD,4.593,2.733,1.0,1.0,2.4459999999999997,1.9909999999999999,3.198,1.0,1.0,1.0,2.021,4.0,2.3409999999999997,3.0,3.0,76.0,1.001,Southern Europe,2.847,2.021,1.099,3.8480000000000003,3.0,3.0,1.0,1.0,2010
3.0,1.379,1.0,1.0,1.0,1.357,MKD,4.743,2.733,2.0,1.0,2.499,1.9469999999999998,1.9080000000000001,1.0,1.0,1.2009999999999998,2.042,3.0,2.3409999999999997,3.0,3.0,78.0,1.001,Southern Europe,2.773,2.042,1.05,4.765,3.0,3.0,1.0,1.0,2011
3.0,1.379,1.0,1.0,1.0,1.321,MKD,4.743,2.733,2.5,1.0,2.6239999999999997,1.74,1.9080000000000001,1.5,1.0,1.403,2.103,3.0,2.3409999999999997,3.125,3.0,87.0,1.001,Southern Europe,2.875,2.103,1.023,3.0,3.0,4.0,1.0,1.0,2012
3.0,1.374,1.0,1.0,1.0,1.35,MKD,3.54,3.484,2.0,1.0,2.549,1.641,1.874,2.0,1.0,1.403,2.069,3.0,2.3409999999999997,3.25,2.5,84.0,1.001,Southern Europe,2.843,2.069,1.012,2.2,3.0,5.0,1.0,1.0,2013
3.0,1.374,1.0,1.0,1.0,1.368,MKD,3.54,3.247,2.0,1.0,2.544,1.671,1.86,2.0,1.0,1.403,2.074,3.0,2.3409999999999997,3.25,3.0,86.0,1.002,Southern Europe,2.8360000000000003,2.074,1.0,2.4659999999999997,3.0,4.5,1.0,1.0,2014
3.0,1.374,1.0,1.0,1.0,1.3940000000000001,MKD,3.54,3.286,2.0,1.0,2.515,1.713,1.8459999999999999,2.0,1.0,1.403,2.066,3.0,2.3409999999999997,3.25,3.0,86.0,1.003,Southern Europe,2.7960000000000003,2.066,1.0,2.842,3.0,4.0,1.0,1.0,2015
3.0,1.374,1.0,1.0,1.0,1.4469999999999998,MKD,3.54,3.286,2.0,1.0,2.42,1.8019999999999998,1.8359999999999999,2.0,1.0,1.403,2.031,3.0,2.3409999999999997,3.125,2.5,80.0,1.004,Southern Europe,2.6630000000000003,2.031,1.0,3.605,2.5,4.0,1.0,1.0,2016
3.0,1.374,1.0,1.0,1.0,1.369,MKD,3.54,3.2310000000000003,2.0,1.0,2.364,1.672,1.8219999999999998,2.0,1.0,1.403,1.966,3.0,2.3409999999999997,3.0,2.5,70.0,1.005,Southern Europe,2.585,1.966,1.0,2.517,2.0,4.0,1.0,1.0,2017
3.0,1.374,1.0,1.0,1.0,1.403,MKD,3.54,3.2310000000000003,2.0,1.0,2.364,1.7269999999999999,1.8219999999999998,2.0,1.0,1.403,1.98,3.0,2.3409999999999997,3.0,2.5,72.0,1.006,Southern Europe,2.585,1.98,1.0,2.986,2.0,4.0,1.0,1.0,2018
2.0,1.395,1.083,1.0,1.129,1.6,SWE,1.605,1.649,1.0,1.0,1.247,2.198,1.745,1.0,1.5119999999999998,1.0290000000000001,1.3880000000000001,1.0,1.976,1.0,1.0,10.0,1.0,Northern Europe,1.224,1.3880000000000001,1.168,1.22,1.0,1.0,5.0,1.5590000000000002,2008
2.0,1.278,1.0,1.0,1.258,1.585,SWE,1.445,1.585,1.0,1.0,1.235,2.178,1.712,1.0,1.5119999999999998,1.024,1.375,1.0,1.993,1.0,1.0,6.0,1.0,Northern Europe,1.209,1.375,1.297,1.22,1.0,1.0,5.0,1.536,2009
2.0,1.21,1.0,1.0,1.3880000000000001,1.587,SWE,1.5,1.585,1.0,1.0,1.25,2.166,1.6640000000000001,1.0,1.5119999999999998,1.036,1.385,1.0,2.029,1.0,1.0,7.0,1.0,Northern Europe,1.23,1.385,1.486,1.22,1.0,1.0,5.0,1.547,2010
2.0,1.337,1.125,1.0,1.517,1.6280000000000001,SWE,1.485,1.617,1.0,1.0,1.266,2.174,1.621,1.0,1.425,1.073,1.411,1.0,2.081,1.0,1.0,7.0,1.0,Northern Europe,1.254,1.411,1.8090000000000002,1.38,1.0,1.0,5.0,1.5030000000000001,2011
2.0,1.319,1.125,1.0,1.646,1.626,SWE,1.43,1.617,1.0,1.0,1.2590000000000001,2.164,1.5830000000000002,1.0,1.425,1.084,1.406,1.0,2.0780000000000003,1.0,1.0,7.0,1.0,Northern Europe,1.239,1.406,1.655,1.263,1.0,1.0,5.0,1.594,2012
2.0,1.3319999999999999,1.0,1.0,1.646,1.598,SWE,1.355,1.554,1.0,1.0,1.256,2.18,1.53,1.0,1.425,1.0590000000000002,1.393,1.0,2.042,1.0,1.0,9.0,1.0,Northern Europe,1.222,1.393,1.6680000000000001,1.215,1.0,1.0,5.0,1.819,2013
2.0,1.235,1.0,1.0,1.646,1.564,SWE,1.45,1.53,1.0,1.0,1.251,2.123,1.55,1.0,1.2790000000000001,1.0590000000000002,1.376,1.0,2.0340000000000003,1.0,1.0,8.0,1.0,Northern Europe,1.215,1.376,1.4080000000000001,1.028,1.0,1.0,5.0,1.8130000000000002,2014
2.0,1.234,1.0,1.0,1.725,1.571,SWE,1.45,1.4509999999999998,1.0,1.0,1.263,2.121,1.5590000000000002,1.0,1.2790000000000001,1.067,1.386,1.0,2.033,1.0,1.0,9.0,1.0,Northern Europe,1.2329999999999999,1.386,1.8430000000000002,1.0290000000000001,1.0,1.0,5.0,1.787,2015
2.0,1.464,1.0,1.0,1.804,1.607,SWE,1.575,1.435,1.0,1.0,1.301,2.166,1.521,1.0,1.2790000000000001,1.074,1.423,1.0,2.0180000000000002,1.0,1.0,14.0,1.0,Northern Europe,1.2890000000000001,1.423,2.575,1.26,1.0,1.0,5.0,1.7480000000000002,2016
2.0,1.46,1.0,1.0,2.0709999999999997,1.807,SWE,1.575,1.419,1.0,1.0,1.2890000000000001,2.15,1.54,2.0,1.358,1.3,1.496,1.0,2.0180000000000002,1.0,1.0,14.0,1.0,Northern Europe,1.2819999999999998,1.496,2.488,1.157,1.0,1.0,5.0,1.579,2017
2.0,1.4569999999999999,1.0,1.0,2.021,1.746,SWE,1.575,1.4509999999999998,1.0,1.0,1.34,2.026,1.526,2.0,1.358,1.295,1.5019999999999998,2.0,2.0180000000000002,1.0,1.0,14.0,1.0,Northern Europe,1.367,1.5019999999999998,2.385,1.126,1.0,1.0,4.4910000000000005,1.337,2018
2.0,1.4569999999999999,1.0,1.0,1.129,1.554,CHE,1.335,1.6569999999999998,1.0,1.0,1.33,2.229,1.44,1.0,1.357,1.012,1.42,2.0,2.0709999999999997,1.0,1.0,15.0,1.0,Western Europe,1.2990000000000002,1.42,1.325,1.253,1.0,1.0,5.0,2.265,2008
2.0,1.452,1.0,1.0,1.258,1.561,CHE,1.355,1.601,1.0,1.0,1.396,2.201,1.3969999999999998,1.0,1.357,1.024,1.462,2.0,2.068,1.0,2.0,14.0,1.0,Western Europe,1.403,1.462,1.138,1.253,1.0,1.0,5.0,2.0709999999999997,2009
2.0,1.4269999999999998,1.0,1.0,1.258,1.5590000000000002,CHE,1.33,1.601,1.0,1.0,1.38,2.161,1.3969999999999998,1.0,1.357,1.024,1.452,2.0,2.102,1.0,2.0,11.0,1.0,Western Europe,1.399,1.452,1.069,1.253,1.0,1.0,5.0,1.76,2010
2.0,1.4980000000000002,1.0,1.0,1.258,1.569,CHE,1.33,1.625,1.0,1.0,1.329,2.1519999999999997,1.392,1.0,1.304,1.024,1.425,2.0,2.099,1.0,1.5,9.0,1.0,Western Europe,1.34,1.425,1.034,1.41,1.0,1.0,5.0,1.535,2011
2.0,1.473,1.0,1.0,1.258,1.5530000000000002,CHE,1.29,1.625,1.0,1.0,1.296,2.113,1.3730000000000002,1.0,1.304,1.024,1.3980000000000001,2.0,2.089,1.0,1.0,6.0,1.0,Western Europe,1.2990000000000002,1.3980000000000001,1.439,1.22,1.0,1.0,5.0,1.4369999999999998,2012
2.0,1.43,1.0,1.0,1.129,1.5390000000000001,CHE,1.28,1.601,1.0,1.0,1.276,2.086,1.3630000000000002,1.0,1.304,1.012,1.381,2.0,2.099,1.0,1.0,8.0,1.0,Western Europe,1.2819999999999998,1.381,1.183,1.22,1.0,1.0,5.0,1.261,2013
2.0,1.425,1.0,1.0,1.0,1.517,CHE,1.35,1.649,1.0,1.0,1.297,2.064,1.3730000000000002,1.0,1.276,1.0,1.385,2.0,2.097,1.0,1.0,9.0,1.0,Western Europe,1.3130000000000002,1.385,1.5030000000000001,1.095,1.0,1.0,5.0,1.237,2014
2.0,1.3840000000000001,1.0,1.0,1.0,1.511,CHE,1.25,1.6880000000000002,1.0,1.0,1.276,2.046,1.382,1.0,1.276,1.0,1.37,2.0,2.085,1.0,1.0,7.0,1.0,Western Europe,1.288,1.37,1.242,1.044,1.0,1.0,5.0,1.169,2015
2.0,1.38,1.0,1.0,1.0,1.504,CHE,1.345,1.665,1.0,1.0,1.275,2.026,1.339,1.0,1.276,1.0,1.367,2.0,2.094,1.0,1.0,8.0,1.0,Western Europe,1.291,1.367,1.114,1.0,1.0,1.0,5.0,1.088,2016
2.0,1.3769999999999998,1.0,1.0,1.396,1.5330000000000001,CHE,1.345,1.6569999999999998,1.0,1.0,1.276,2.026,1.339,1.0,1.244,1.036,1.379,2.0,2.094,1.0,1.0,9.0,1.0,Western Europe,1.29,1.379,1.107,1.0,1.0,1.0,5.0,1.141,2017
2.0,1.374,1.0,1.0,1.475,1.5390000000000001,CHE,1.345,1.649,1.0,1.0,1.319,2.03,1.339,1.0,1.244,1.044,1.4069999999999998,2.0,2.094,1.0,1.5,12.0,1.0,Western Europe,1.348,1.4069999999999998,1.114,1.0,1.0,1.0,5.0,1.178,2018
2.0,3.1919999999999997,1.0,1.0,1.0,2.197,SYR,2.185,1.459,2.0,1.0,2.0069999999999997,2.302,3.423,4.0,3.562,1.805,2.083,3.0,1.054,3.75,3.0,93.0,1.023,Western Asia,2.165,2.083,1.6119999999999999,1.9180000000000001,2.0,2.0,1.004,1.187,2008
2.0,3.139,1.0,1.0,1.0,2.154,SYR,2.158,1.459,3.0,1.0,2.178,2.247,2.864,4.0,3.562,2.006,2.168,3.0,1.054,3.625,3.5,107.0,1.025,Western Asia,2.248,2.168,2.338,1.9180000000000001,2.0,2.0,1.004,1.3319999999999999,2009
2.0,3.3510000000000004,1.0,1.0,1.0,2.263,SYR,2.0780000000000003,1.459,3.0,1.0,2.1959999999999997,2.283,2.806,4.0,3.562,2.006,2.2230000000000003,3.0,1.054,3.5,4.0,110.0,1.696,Western Asia,2.346,2.2230000000000003,2.0669999999999997,1.9180000000000001,2.0,2.0,1.032,1.44,2010
2.0,3.15,1.0,1.0,1.0,2.267,SYR,2.0580000000000003,1.459,3.0,1.0,2.274,2.313,2.983,4.0,3.8169999999999997,2.006,2.271,3.0,1.054,3.75,4.0,114.0,1.6780000000000002,Western Asia,2.444,2.271,1.8119999999999998,1.6119999999999999,2.0,3.0,1.058,1.6019999999999999,2011
3.0,3.196,1.0,4.3260000000000005,1.0,2.533,SYR,2.0580000000000003,1.459,5.0,1.0,3.202,2.6639999999999997,2.883,5.0,3.8169999999999997,3.28,2.935,5.0,1.054,3.75,4.0,154.0,1.6480000000000001,Western Asia,2.858,2.935,3.156,2.998,3.0,3.5,1.053,1.764,2012
4.0,2.366,1.0,5.0,1.0,2.48,SYR,2.0580000000000003,1.459,5.0,1.547,3.772,2.761,2.8160000000000003,5.0,3.8169999999999997,3.472,3.255,5.0,1.054,4.5,5.0,160.0,1.719,Western Asia,3.4210000000000003,3.255,3.838,2.998,4.5,5.0,1.052,1.986,2013
5.0,2.4090000000000003,1.0,5.0,1.0,2.96,SYR,2.0580000000000003,1.459,5.0,2.158,3.9219999999999997,2.972,3.9010000000000002,5.0,3.267,3.535,3.537,5.0,1.054,4.5,5.0,162.0,5.0,Western Asia,3.88,3.537,4.072,2.929,5.0,5.0,1.053,2.041,2014
5.0,2.444,1.0,5.0,1.0,3.014,SYR,2.0580000000000003,1.475,5.0,3.653,4.006,3.05,3.9010000000000002,5.0,3.267,3.6889999999999996,3.609,5.0,1.054,4.5,5.0,162.0,5.0,Western Asia,3.89,3.609,4.226,3.694,5.0,5.0,1.0270000000000001,1.9409999999999998,2015
5.0,2.081,1.0,5.0,1.0,3.014,SYR,2.0580000000000003,1.475,5.0,5.0,4.079,3.031,3.9010000000000002,5.0,3.267,3.8280000000000003,3.653,5.0,1.054,4.5,5.0,163.0,5.0,Western Asia,3.9010000000000002,3.653,4.409,4.102,5.0,5.0,1.0,1.777,2016
5.0,2.065,1.0,5.0,1.0,3.063,SYR,2.0580000000000003,1.475,5.0,5.0,4.059,3.0839999999999996,3.9010000000000002,5.0,3.267,3.8280000000000003,3.661,5.0,1.054,4.375,5.0,163.0,5.0,Western Asia,3.887,3.661,4.421,4.801,5.0,5.0,1.0,1.544,2017
5.0,2.314,1.0,5.0,1.0,2.946,SYR,2.0580000000000003,1.475,5.0,5.0,4.037,2.861,3.9010000000000002,5.0,3.267,3.8280000000000003,3.6,5.0,1.054,4.25,5.0,163.0,5.0,Western Asia,3.87,3.6,4.376,2.8939999999999997,5.0,5.0,1.0,1.308,2018
3.0,2.923,1.0,1.0,1.0,1.725,TWN,1.385,3.049,3.0,1.0,1.845,2.09,2.056,3.0,2.519,1.805,1.797,2.0,2.5,2.0,1.0,45.0,1.0,Eastern Asia,1.653,1.797,1.0,1.0,1.0,2.0,1.0,2.006,2008
3.0,2.9160000000000004,1.0,1.0,1.0,1.933,TWN,1.415,3.1830000000000003,3.0,1.0,1.8259999999999998,2.427,2.319,3.0,2.519,1.805,1.869,2.0,2.5,1.625,1.0,51.0,1.0,Eastern Asia,1.629,1.869,1.092,1.0,1.0,2.0,1.0,1.936,2009
2.0,2.908,1.0,1.0,1.0,1.745,TWN,1.39,3.207,3.0,1.0,1.722,1.919,2.319,3.0,2.519,1.805,1.7309999999999999,2.0,2.5,1.25,1.0,31.0,1.001,Eastern Asia,1.5819999999999999,1.7309999999999999,1.046,1.0,1.0,2.0,1.0190000000000001,1.775,2010
2.0,2.9019999999999997,1.0,1.0,1.0,1.735,TWN,1.385,3.2310000000000003,3.0,1.0,1.686,1.859,2.195,3.0,2.509,1.805,1.705,2.0,2.5,1.0,1.0,30.0,1.0,Eastern Asia,1.5519999999999998,1.705,1.023,1.0,1.0,2.0,1.0190000000000001,1.412,2011
2.0,2.895,1.0,1.0,1.0,1.72,TWN,1.385,3.239,2.0,1.0,1.5830000000000002,1.8130000000000002,1.994,3.0,2.509,1.604,1.6380000000000001,2.0,2.5,1.125,1.0,26.0,1.0,Eastern Asia,1.567,1.6380000000000001,1.012,1.0,1.0,2.0,1.0190000000000001,1.227,2012
2.0,2.889,1.0,1.0,1.0,1.724,TWN,1.385,3.2310000000000003,2.0,1.0,1.5819999999999999,1.849,2.056,3.0,2.509,1.604,1.639,2.0,2.5,1.0,1.0,25.0,1.0,Eastern Asia,1.551,1.639,1.006,1.0,1.0,2.0,1.021,1.473,2013
2.0,2.883,1.0,1.0,1.0,1.7069999999999999,TWN,1.36,3.215,2.0,1.0,1.597,1.857,1.994,3.0,2.39,1.604,1.641,2.0,2.5,1.0,1.0,29.0,1.0,Eastern Asia,1.554,1.641,1.122,1.0,1.0,2.0,1.021,1.7919999999999998,2014
2.0,2.877,1.0,1.0,1.0,1.699,TWN,1.41,3.168,2.0,1.0,1.7369999999999999,1.915,1.9169999999999998,3.0,2.39,1.604,1.722,2.0,2.5,1.375,1.0,38.0,1.0,Eastern Asia,1.714,1.722,1.061,1.0,2.0,2.0,1.002,2.394,2015
2.0,2.388,1.0,1.0,1.0,1.6669999999999998,TWN,1.41,3.1519999999999997,2.0,1.0,1.811,1.8980000000000001,1.946,3.0,2.39,1.604,1.7530000000000001,2.0,2.5,1.625,1.5,40.0,1.0,Eastern Asia,1.7990000000000002,1.7530000000000001,1.03,1.0,2.0,2.0,1.0070000000000001,2.705,2016
2.0,2.384,1.0,1.0,1.0,1.663,TWN,1.41,3.12,2.0,1.0,1.771,1.8840000000000001,1.903,3.0,2.3819999999999997,1.604,1.7280000000000002,2.0,2.5,1.625,1.0,37.0,1.0,Eastern Asia,1.7469999999999999,1.7280000000000002,1.198,1.0,2.0,2.0,1.0070000000000001,2.64,2017
2.0,2.38,1.0,1.0,1.0,1.66,TWN,1.41,3.096,2.0,1.0,1.787,1.883,1.87,3.0,2.3819999999999997,1.604,1.736,2.0,2.5,1.75,1.0,34.0,1.0,Eastern Asia,1.767,1.736,1.319,1.0,2.0,2.0,1.0070000000000001,2.676,2018
4.0,1.187,1.0,1.0,1.0,1.7409999999999999,TJK,2.045,2.028,4.0,1.0,2.588,1.883,2.242,4.0,1.021,2.208,2.249,3.0,2.5,3.75,2.0,116.0,1.004,Central Asia,2.513,2.249,1.33,2.505,4.0,3.0,1.0,1.04,2008
4.0,1.183,1.0,1.0,1.0,1.732,TJK,1.815,2.028,4.0,1.0,2.56,1.869,2.128,4.0,1.021,2.208,2.229,3.0,2.5,3.75,2.0,114.0,1.002,Central Asia,2.475,2.229,1.145,2.505,4.0,3.0,1.0,1.0390000000000001,2009
4.0,1.179,1.0,1.0,1.0,1.7109999999999999,TJK,1.885,2.028,4.0,1.0,2.5660000000000003,1.841,1.831,4.0,1.021,2.208,2.224,3.0,2.5,3.75,2.0,111.0,1.002,Central Asia,2.479,2.224,1.072,2.505,4.0,3.0,1.0,1.1,2010
4.0,1.175,1.0,1.0,1.0,1.646,TJK,2.01,2.028,4.0,1.0,2.616,1.734,1.464,4.0,1.018,2.208,2.228,3.0,2.5,3.75,2.0,109.0,1.002,Central Asia,2.549,2.228,2.013,1.9709999999999999,4.0,3.0,1.0,1.0979999999999999,2011
4.0,1.171,1.0,1.0,1.0,1.6019999999999999,TJK,1.96,2.028,4.0,1.253,2.613,1.6569999999999998,1.511,4.0,1.018,2.234,2.209,3.0,2.5,3.75,2.0,106.0,1.002,Central Asia,2.5269999999999997,2.209,1.744,1.3030000000000002,4.0,3.0,1.0,1.072,2012
4.0,1.167,1.0,1.0,1.0,1.629,TJK,1.67,2.028,4.0,1.379,2.658,1.699,2.085,4.0,1.018,2.247,2.247,3.0,2.5,3.875,2.5,114.0,1.003,Central Asia,2.582,2.247,2.012,1.107,4.0,3.0,1.0,1.058,2013
